TRIP
DATE 2006-08-12 
DECLINATION     0.00
DATA
-11.470	-0.980
-11.450	-0.970
-11.430	-0.980
-11.390	-0.970
-11.330	-0.970
-11.290	-1.000
-11.270	-0.990
-11.230	-1.000
-11.110	-0.930
POLYLINE GREEN
-12.740	-1.270
-12.690	-1.200
-12.650	-1.170
-12.610	-1.170
-12.570	-1.130
-12.550	-1.140
-12.470	-1.090
-12.430	-1.080
-12.390	-1.070
-12.370	-1.080
-12.330	-1.070
-12.310	-1.050
-12.290	-1.070
-12.270	-1.070
POLYLINE GREEN
-13.040	-0.580
-13.040	-0.600
-13.070	-0.620
-13.140	-0.960
-13.140	-1.150
-13.170	-1.210
-13.170	-1.230
-13.190	-1.250
-13.200	-1.290
-13.290	-1.380
-13.320	-1.450
-13.340	-1.470
-13.340	-1.490
-13.380	-1.550
-13.380	-1.640
-13.440	-1.790
-13.440	-1.880
POLYLINE GREEN
-11.980	-0.150
-11.980	-0.130
-12.040	-0.340
-12.040	-0.370
-12.070	-0.470
-12.090	-0.530
-12.150	-0.560
-12.220	-0.670
-12.270	-0.600
-12.290	-0.530
-12.320	-0.500
-12.550	-0.480
-12.650	-0.470
-12.690	-0.470
-12.730	-0.490
-12.750	-0.480
-12.850	-0.550
-12.870	-0.540
-12.890	-0.560
-12.930	-0.550
-12.950	-0.560
-12.970	-0.550
-13.010	-0.560
-13.050	-0.590
POLYLINE GREEN
-13.430	3.380
-13.430	3.390
-13.400	3.340
-13.320	3.290
-13.260	3.250
-13.150	3.210
-13.010	3.180
-12.970	3.190
-12.950	3.180
-12.930	3.210
-12.910	3.190
-12.820	3.210
-12.780	3.200
-12.740	3.200
-12.700	3.190
-12.660	3.190
-12.640	3.180
-12.600	3.180
-12.420	3.100
-12.400	3.080
-12.380	3.080
-12.370	3.060
-12.330	3.050
-12.220	2.950
-12.140	2.870
-11.910	2.610
-11.880	2.540
-11.860	2.520
-11.850	2.480
-11.820	2.390
-11.790	2.220
-11.800	2.200
-11.800	2.140
-11.820	1.990
-11.820	1.920
-11.830	1.850
-11.840	1.720
-11.840	1.490
-11.830	1.450
-11.810	1.350
-11.810	1.280
-11.800	1.180
-11.800	0.960
-11.810	0.920
-11.810	0.850
-11.800	0.830
-11.790	0.750
-11.770	0.640
-11.770	0.590
-11.760	0.550
-11.740	0.430
-11.740	0.390
-11.720	0.330
-11.720	0.290
-11.660	0.130
-11.590	0.010
-11.540	-0.050
-11.540	-0.070
-11.450	-0.160
-11.430	-0.150
-11.390	-0.180
-11.350	-0.180
-11.270	-0.200
-11.260	-0.220
-11.240	-0.220
-11.100	-0.340
-11.060	-0.400
-10.960	-0.470
-10.940	-0.490
-10.930	-0.530
-10.870	-0.630
-10.930	-0.730
-11.010	-0.800
-11.040	-0.850
-11.090	-0.900
-11.120	-0.940
POLYLINE GREEN
-13.410	2.880
-13.430	2.900
-13.430	2.870
-13.400	2.830
-13.400	2.810
-13.320	2.760
-13.170	2.740
-13.150	2.730
-13.010	2.720
-12.990	2.730
-12.910	2.700
-12.850	2.700
-12.770	2.670
-12.580	2.630
-12.540	2.630
-12.500	2.600
-12.480	2.610
-12.460	2.590
-12.460	2.570
-12.440	2.550
-12.420	2.550
-12.350	2.440
-12.350	2.400
-12.320	2.290
-12.320	2.260
-12.290	2.180
-12.270	2.080
-12.270	2.020
-12.260	2.000
-12.270	1.950
-12.260	1.930
-12.270	1.890
-12.270	1.810
-12.260	1.660
-12.260	1.430
-12.270	1.320
-12.270	1.190
-12.260	1.150
-12.260	1.020
-12.190	0.820
-12.180	0.770
-12.060	0.520
-12.040	0.440
-12.020	0.400
-11.980	0.220
-11.980	0.120
-11.970	0.080
-11.970	0.040
-11.960	0.000
-11.960	-0.030
-11.950	-0.050
-11.970	-0.140
-11.970	-0.160
POLYLINE GREEN
-13.900	3.040
-13.900	3.060
-13.840	3.000
-13.820	3.000
-13.800	2.980
-13.760	2.970
-13.640	2.920
-13.600	2.920
-13.580	2.900
-13.560	2.910
-13.540	2.900
-13.520	2.910
-13.500	2.890
-13.480	2.900
-13.420	2.880
-13.400	2.890
-13.350	2.880
-13.310	2.850
POLYLINE GREEN
-13.990	3.100
-13.990	3.120
-13.910	3.050
POLYLINE GREEN
-14.260	4.010
-14.280	4.040
-14.270	4.060
-14.250	4.010
-14.190	3.950
-14.150	3.890
-14.150	3.890
-14.150	3.870
-14.060	3.780
-14.040	3.730
-14.020	3.730
-14.000	3.710
-13.980	3.710
-13.900	3.660
-13.850	3.610
-13.810	3.580
-13.770	3.570
-13.730	3.560
-13.690	3.520
-13.650	3.510
-13.590	3.470
-13.550	3.460
-13.540	3.440
-13.520	3.440
-13.430	3.380
POLYLINE GREEN
-14.600	3.650
-14.490	3.590
-14.470	3.600
-14.400	3.520
-14.380	3.480
-14.340	3.460
-14.310	3.420
-14.290	3.420
-14.220	3.360
-14.120	3.290
-14.070	3.210
-13.860	3.030
POLYLINE BLACK
-15.111	21.856
POLYLINE GREEN
-12.539	9.146
-12.429	9.156
-12.389	9.076
-12.449	8.936
POLYLINE GREEN
-12.499	9.116
-12.499	9.136
-12.419	9.006
POLYLINE GREEN
-12.649	9.036
-12.609	8.946
-12.589	8.966
-12.589	9.046
-12.669	9.116
-12.679	9.096
POLYLINE GREEN
-12.929	9.076
-12.889	9.136
-12.819	9.146
-12.839	9.016
-12.759	9.046
-12.719	8.996
-12.799	8.886
POLYLINE GREEN
-12.809	9.126
-12.789	8.976
POLYLINE RED
-10.599	10.686
-10.599	10.726
-10.399	10.716
POLYLINE RED
-11.239	10.946
-11.229	10.986
-11.129	11.006
-11.089	10.986
-10.949	10.956
-10.689	10.876
-10.569	10.826
-10.489	10.826
-10.319	10.726
POLYLINE RED
-11.959	10.376
-11.969	10.416
-11.779	10.476
-11.629	10.556
-11.569	10.566
-11.549	10.586
-11.469	10.596
-11.319	10.666
-11.249	10.726
-11.099	10.806
-11.099	10.826
-10.929	10.816
-10.889	10.796
-10.829	10.806
-10.749	10.746
-10.479	10.706
-10.429	10.686
POLYLINE RED
-11.799	10.646
-11.809	10.666
-11.759	10.706
-11.739	10.706
-11.729	10.726
-11.709	10.716
-11.549	10.856
-11.509	10.856
-11.409	10.906
-11.239	10.956
POLYLINE RED
-11.809	11.466
-11.789	11.376
-11.719	11.246
POLYLINE RED
-12.479	10.936
-12.489	10.986
-12.449	10.996
-12.409	10.956
-12.399	10.916
-12.419	10.826
-12.409	10.936
-12.439	11.026
POLYLINE RED
-12.219	10.466
-12.229	10.536
-12.409	10.696
-12.459	10.836
-12.409	10.936
-12.269	11.056
-12.209	11.066
-12.149	11.096
-12.129	11.096
-12.079	11.146
-11.859	11.236
-11.799	11.246
-11.779	11.266
-11.759	11.246
-11.739	11.256
-11.699	11.206
-11.749	10.936
-11.789	10.746
-11.819	10.626
-11.899	10.496
-11.919	10.506
-12.029	10.486
-12.059	10.516
-12.079	10.506
-12.139	10.516
-12.189	10.546
-12.229	10.546
-12.369	10.676
POLYLINE GREEN
-12.649	10.936
-12.659	10.956
-12.539	10.976
-12.429	10.986
-12.389	11.006
-12.109	11.136
-12.049	11.166
-11.899	11.286
-11.799	11.336
-11.789	11.406
-11.889	11.576
-11.989	11.626
-12.069	11.616
-12.169	11.586
-12.189	11.606
-12.209	11.596
-12.219	11.626
-12.259	11.636
-12.349	11.716
-12.469	11.786
-12.579	11.856
-12.709	11.976
-12.759	12.016
-12.819	12.026
-12.899	11.906
-12.979	11.786
-13.049	11.716
-13.099	11.596
-13.139	11.526
-13.139	11.486
-13.179	11.356
-13.199	11.346
-13.299	11.116
-13.309	11.076
-13.259	10.966
-13.179	10.916
-13.119	10.916
-13.039	10.896
-12.959	10.916
-12.919	10.906
-12.729	10.956
-12.709	10.976
POLYLINE BLUE
-12.839	10.016
-12.829	9.996
-12.839	9.966
POLYLINE BLUE
-12.789	10.096
-12.809	10.096
-12.839	10.006
POLYLINE BLUE
-12.989	10.916
-12.999	10.856
-12.939	10.626
-12.849	10.486
-12.819	10.346
-12.799	10.186
-12.809	10.096
POLYLINE BLUE
-13.079	11.106
-12.999	11.066
-12.949	11.016
-12.939	10.866
-12.909	10.826
POLYLINE BLUE
-12.459	10.766
-12.509	10.706
-12.519	10.576
-12.499	10.476
-12.419	10.266
-12.399	10.256
-12.389	10.176
-12.369	10.126
POLYLINE BLUE
-12.329	11.096
-12.329	11.116
-12.349	11.116
-12.459	10.826
-12.469	10.746
POLYLINE BLUE
-13.329	11.416
-13.329	11.436
-13.239	11.356
-13.239	11.336
-13.199	11.256
-13.189	11.206
-13.059	11.086
-13.059	11.066
-13.039	11.056
POLYLINE BLUE
-14.059	11.486
-13.959	11.456
-13.939	11.466
-13.919	11.446
-13.729	11.476
-13.689	11.466
-13.669	11.476
-13.609	11.456
-13.589	11.466
-13.549	11.456
-13.529	11.466
-13.329	11.436
POLYLINE BLUE
-12.959	11.516
-12.969	11.566
-13.029	11.496
-13.149	11.466
-13.249	11.506
-13.389	11.536
-13.529	11.526
-13.669	11.576
-13.709	11.566
-13.769	11.586
-13.919	11.566
-13.999	11.546
-14.039	11.556
POLYLINE BLUE
-13.049	11.506
-13.049	11.526
-13.029	11.516
-12.969	11.536
-12.939	11.566
-12.919	11.556
-12.879	11.566
-12.839	11.556
-12.819	11.566
-12.679	11.526
-12.589	11.516
-12.509	11.536
-12.469	11.516
-12.449	11.536
-12.209	11.496
-12.149	11.416
-12.139	11.326
-12.289	11.136
-12.339	11.096
-12.359	11.106
-12.389	11.086
-12.409	11.086
-12.419	11.066
-12.419	11.066
POLYLINE GREEN
-12.129	10.356
-12.129	10.376
-12.249	10.276
-12.269	10.276
-12.409	10.216
-12.439	10.186
-12.459	10.196
-12.599	10.116
-12.699	10.096
-12.739	10.056
-12.799	10.036
-12.839	10.046
-13.119	9.986
POLYLINE GREEN
-12.329	9.406
-12.269	9.496
-12.189	9.406
-12.139	9.486
-12.119	9.486
-12.059	9.436
-12.039	9.556
-11.909	9.486
POLYLINE GREEN
-12.359	9.396
-12.369	9.436
-12.399	9.476
-12.519	9.406
-12.509	9.506
-12.589	9.496
-12.619	9.556
-12.619	9.576
-12.739	9.566
-12.729	9.666
-12.749	9.676
-12.839	9.656
-12.859	9.666
-12.879	9.656
-12.869	9.766
-12.929	9.756
-12.999	9.776
POLYLINE GREEN
-13.089	9.846
-13.099	9.866
-12.939	9.726
-12.909	9.676
-12.889	9.676
-12.629	9.496
-12.509	9.406
-12.489	9.406
-12.469	9.386
-12.449	9.406
-12.429	9.396
-12.329	9.416
-12.229	9.426
POLYLINE GREEN
-12.259	10.036
-12.259	10.056
-12.319	9.986
-12.369	10.066
-12.439	10.016
-12.469	9.976
-12.509	10.026
-12.589	9.946
-12.659	9.986
-12.719	9.906
-12.809	9.946
-12.859	9.876
-12.879	9.876
-12.919	9.916
-13.019	9.826
-13.019	9.846
-13.039	9.866
POLYLINE GREEN
-12.239	10.036
-12.249	10.056
-12.269	10.046
-12.389	10.066
-12.589	10.016
-12.649	9.986
-12.669	9.996
-12.769	9.946
-12.789	9.966
-12.829	9.926
-12.929	9.916
-13.029	9.876
POLYLINE GREEN
-11.849	9.436
-11.859	9.486
-11.959	9.526
-11.859	9.626
-11.959	9.676
-12.029	9.686
-11.979	9.686
-11.929	9.786
-12.009	9.806
-12.029	9.796
-12.039	9.816
-12.029	9.896
-12.089	9.906
-12.109	9.896
-12.129	10.016
-12.119	10.036
-12.179	10.016
POLYLINE GREEN
-11.889	9.526
-11.899	9.586
-11.919	9.666
-11.949	9.776
-12.009	9.876
-12.049	9.896
-12.049	9.916
-12.149	10.006
-12.189	9.996
POLYLINE GREEN
-11.689	8.986
-11.919	9.386
-11.859	9.616
-11.859	9.616
POLYLINE GREEN
-11.769	9.326
-11.779	9.376
-11.849	9.436
-11.969	9.416
-12.089	9.386
-12.089	9.406
-12.299	9.376
-12.379	9.356
-12.419	9.366
POLYLINE GREEN
-12.419	9.596
-12.469	9.666
POLYLINE GREEN
-12.289	9.646
-12.349	9.686
-12.429	9.706
-12.539	9.606
-12.559	9.606
POLYLINE GREEN
-12.189	9.546
-12.189	9.566
-12.169	9.586
POLYLINE GREEN
-12.109	9.546
-12.189	9.626
POLYLINE GREEN
-10.899	11.186
-10.899	11.206
POLYLINE GREEN
-11.059	11.366
-11.059	11.386
-11.039	11.406
-10.999	11.356
-10.999	11.276
-10.979	11.266
-10.959	11.296
POLYLINE GREEN
-11.379	10.846
-11.399	10.976
-11.359	10.886
-11.399	11.016
-11.419	11.076
POLYLINE GREEN
-11.059	10.886
-11.059	10.926
-11.049	10.906
POLYLINE GREEN
-11.139	10.896
-11.139	10.916
-11.129	10.876
POLYLINE GREEN
-11.239	10.826
-11.249	10.886
-11.239	10.856
POLYLINE GREEN
-10.929	10.896
-11.149	11.046
-11.199	11.126
POLYLINE GREEN
-11.359	10.836
-11.399	10.926
-11.469	11.056
POLYLINE GREEN
-11.399	10.666
-11.399	10.706
-11.329	10.736
POLYLINE GREEN
-11.279	10.596
-11.359	10.826
POLYLINE GREEN
-11.579	10.386
-11.579	10.476
-11.589	10.446
POLYLINE GREEN
-11.439	10.496
-11.449	10.516
-11.439	10.536
-11.419	10.466
POLYLINE GREEN
-11.439	10.516
-11.439	10.516
-11.409	10.466
POLYLINE GREEN
-11.289	10.536
-11.289	10.556
-11.309	10.516
-11.289	10.636
POLYLINE GREEN
-11.439	10.326
-11.459	10.416
-11.349	10.466
POLYLINE GREEN
-11.629	10.326
-11.639	10.376
-11.559	10.346
-11.519	10.366
POLYLINE GREEN
-11.909	10.396
-11.829	10.416
-11.759	10.406
POLYLINE GREEN
-10.929	10.856
-10.969	10.866
-11.129	10.856
POLYLINE GREEN
-10.819	10.716
-10.859	10.776
POLYLINE GREEN
-10.729	10.556
-10.759	10.636
POLYLINE GREEN
-10.619	10.336
-10.639	10.436
POLYLINE GREEN
-10.639	10.046
-10.589	10.186
POLYLINE GREEN
-10.779	9.946
-10.779	9.996
-10.739	9.996
POLYLINE GREEN
-11.109	10.106
-10.949	9.996
POLYLINE GREEN
-11.239	10.316
-11.189	10.226
POLYLINE GREEN
-11.289	10.576
-11.309	10.446
POLYLINE GREEN
-11.199	10.816
-11.209	10.836
-11.209	10.816
-11.279	10.726
POLYLINE GREEN
-11.159	10.266
-11.159	10.246
POLYLINE GREEN
-11.169	10.446
-11.179	10.426
POLYLINE GREEN
-11.219	10.526
-11.219	10.546
-11.239	10.536
POLYLINE GREEN
-11.209	10.786
-11.229	10.776
POLYLINE GREEN
-11.699	10.486
-11.699	10.506
-11.629	10.586
POLYLINE GREEN
-11.649	10.456
-11.599	10.516
POLYLINE GREEN
-11.579	10.336
-11.579	10.376
-11.539	10.396
POLYLINE GREEN
-11.569	10.246
-11.509	10.286
POLYLINE GREEN
-11.579	10.086
-11.439	10.136
POLYLINE GREEN
-11.509	9.886
-11.509	9.906
-11.399	9.916
POLYLINE GREEN
-11.539	9.766
-11.409	9.746
POLYLINE GREEN
-11.609	9.606
-11.599	9.626
-11.509	9.596
POLYLINE GREEN
-11.669	9.496
-11.669	9.516
POLYLINE GREEN
-11.719	9.376
-11.719	9.416
-11.669	9.446
-11.539	9.546
-11.509	9.616
-11.469	9.716
-11.429	9.946
-11.479	10.156
-11.529	10.266
-11.559	10.376
-11.579	10.386
-11.639	10.536
-11.719	10.566
POLYLINE GREEN
-11.059	8.876
-11.129	9.006
-11.189	9.056
-11.329	9.056
-11.519	9.016
-11.579	9.036
-11.689	9.166
-11.799	9.456
POLYLINE GREEN
-10.169	9.686
-10.339	9.896
-10.529	10.076
-10.719	10.436
-10.819	10.706
-10.909	10.886
-10.929	10.886
-10.969	10.926
-10.989	10.916
-11.109	10.936
-11.169	10.916
-11.189	10.926
-11.329	10.876
-11.389	10.856
-11.499	10.776
-11.519	10.786
-11.739	10.546
-11.839	10.486
-11.939	10.436
-12.079	10.416
-12.179	10.336
POLYLINE GREEN
-9.769	9.696
-9.769	9.716
-9.699	9.726
-9.659	9.666
-9.709	9.566
-9.729	9.556
POLYLINE GREEN
-9.729	9.696
-9.729	9.616
POLYLINE GREEN
-9.869	9.636
-9.879	9.596
-9.849	9.566
-9.789	9.606
-9.779	9.656
-9.819	9.676
-9.869	9.646
POLYLINE GREEN
-10.049	9.636
-9.969	9.666
-9.989	9.606
-9.929	9.586
-9.919	9.546
-9.999	9.486
POLYLINE GREEN
-9.989	9.626
-9.989	9.646
-9.999	9.496
POLYLINE GREEN
-10.719	8.026
-10.659	8.166
-10.609	8.206
-10.609	8.226
-10.599	8.206
-10.579	8.216
-10.559	8.206
-10.519	8.226
-10.449	8.196
-10.389	8.216
-10.309	8.336
-10.289	8.646
-10.279	8.736
-10.309	8.896
-10.269	9.226
-10.219	9.436
-10.169	9.606
-10.169	9.676
POLYLINE GREEN
-10.999	8.426
-10.989	8.646
-11.039	8.816
-11.059	8.886
-11.149	8.996
POLYLINE GREEN
-11.029	8.316
-11.029	8.336
-11.019	8.316
-10.969	8.466
-10.969	8.486
-10.989	8.476
POLYLINE GREEN
-11.139	7.176
-11.099	7.316
-10.879	7.646
-10.789	7.856
-10.619	8.436
POLYLINE GREEN
-11.349	7.496
-11.349	7.546
-11.259	7.686
-11.199	7.856
-11.059	8.266
-11.009	8.376
POLYLINE GREEN
-11.479	7.376
-11.449	7.456
-11.359	7.566
-11.339	7.606
POLYLINE BLUE
-16.202	3.624
-16.272	3.534
POLYLINE BLUE
-16.072	3.404
-16.162	3.384
-16.262	3.404
POLYLINE BLUE
-16.132	3.394
-16.132	3.414
-16.202	3.424
POLYLINE BLUE
-16.112	3.684
-16.112	3.704
-16.122	3.654
-16.152	3.614
-16.262	3.554
POLYLINE BLUE
-16.002	3.894
-16.052	3.834
-16.042	3.774
-16.122	3.704
POLYLINE BLUE
-16.072	3.224
-16.052	3.294
-16.072	3.314
-16.112	3.314
-16.172	3.344
POLYLINE BLUE
-15.382	3.504
-15.382	3.524
-15.432	3.584
POLYLINE BLUE
-15.602	2.094
-15.602	2.114
-15.502	2.184
-15.382	2.414
-15.342	2.474
-15.312	2.684
-15.332	2.724
-15.342	2.794
-15.352	2.874
-15.332	2.934
-15.342	3.014
-15.352	3.184
-15.342	3.284
-15.302	3.334
-15.302	3.374
-15.412	3.474
-15.432	3.534
POLYLINE BLUE
-16.092	2.224
-16.152	2.234
-16.172	2.224
-16.092	2.204
-16.052	2.224
-15.992	2.214
-15.972	2.194
-15.912	2.204
-15.792	2.124
-15.752	2.124
-15.712	2.094
-15.632	2.104
-15.592	2.094
POLYLINE BLUE
-16.112	2.384
-16.112	2.424
-16.142	2.344
-16.162	2.344
-16.202	2.314
POLYLINE BLUE
-16.552	2.424
-16.562	2.444
POLYLINE BLUE
-16.582	2.344
POLYLINE BLUE
-16.492	2.254
-16.492	2.274
-16.562	2.264
POLYLINE BLUE
-16.552	2.174
-16.562	2.194
-16.572	2.174
-16.652	2.224
-16.662	2.324
-16.592	2.494
POLYLINE BLUE
-16.362	2.504
POLYLINE BLUE
-16.352	2.424
-16.352	2.444
-16.312	2.474
POLYLINE BLUE
-16.272	2.354
-16.402	2.464
-16.412	2.504
POLYLINE BLUE
-16.442	2.374
-16.452	2.394
-16.432	2.404
POLYLINE BLUE
-16.402	2.294
-16.412	2.314
-16.392	2.314
POLYLINE BLUE
-16.342	2.214
-16.402	2.234
-16.482	2.324
-16.482	2.434
POLYLINE BLUE
-16.342	2.134
-16.382	2.224
-16.322	2.344
-16.292	2.394
-16.232	2.474
-16.192	2.444
-16.152	2.444
-16.132	2.394
POLYLINE BLUE
-16.172	1.924
-16.182	1.974
-16.222	1.974
-16.312	2.074
-16.382	2.164
POLYLINE BLUE
-16.202	2.914
-16.182	3.064
-16.132	3.194
POLYLINE BLUE
-16.552	2.464
-16.492	2.464
-16.342	2.634
-16.262	2.844
-16.252	2.904
-16.232	2.924
POLYLINE BLUE
-16.002	1.734
-15.982	1.714
POLYLINE BLUE
-16.082	1.674
-16.082	1.694
-16.062	1.694
POLYLINE BLUE
-15.862	1.714
-16.002	1.694
-16.042	1.584
POLYLINE BLUE
-15.762	1.474
-15.772	1.494
-15.722	1.424
POLYLINE BLUE
-15.672	1.614
-15.622	1.554
POLYLINE BLUE
-15.762	1.564
-15.632	1.464
POLYLINE BLUE
-15.582	1.524
-15.602	1.524
-15.722	1.454
-15.732	1.294
POLYLINE BLUE
-15.562	1.284
-15.492	1.254
POLYLINE BLUE
-15.472	1.344
-15.472	1.344
-15.452	1.314
POLYLINE BLUE
-15.412	1.354
-15.372	1.284
POLYLINE BLUE
-15.512	1.304
-15.422	1.254
POLYLINE BLUE
-15.362	1.344
-15.382	1.344
-15.482	1.254
-15.492	1.204
POLYLINE BLUE
-15.242	1.194
-15.212	1.144
POLYLINE BLUE
-15.332	1.144
-15.252	1.084
POLYLINE BLUE
-15.192	1.194
-15.172	1.214
-15.292	1.084
-15.282	1.024
POLYLINE BLUE
-15.022	1.014
-14.992	0.974
POLYLINE BLUE
-15.132	0.954
-15.052	0.874
POLYLINE BLUE
-14.922	0.954
-15.062	0.924
-15.082	0.804
POLYLINE BLUE
-14.762	0.814
-14.752	0.794
POLYLINE BLUE
-14.832	0.784
-14.792	0.724
POLYLINE BLUE
-14.872	0.704
-14.822	0.634
POLYLINE BLUE
-14.682	0.804
-14.732	0.804
-14.792	0.744
-14.812	0.654
-14.802	0.634
-14.812	0.584
POLYLINE BLUE
-13.842	-0.536
-13.782	-0.526
POLYLINE BLUE
-13.732	-0.336
-13.782	-0.376
-13.762	-0.316
-13.822	-0.306
-13.882	-0.346
-13.902	-0.386
-13.892	-0.436
POLYLINE BLUE
-13.852	-0.186
-13.942	-0.286
-13.952	-0.306
-13.932	-0.316
-13.782	-0.236
POLYLINE BLUE
-13.842	-0.116
-13.922	-0.066
-13.942	-0.086
-13.942	-0.206
-13.962	-0.226
-14.002	-0.196
POLYLINE BLUE
-13.992	0.004
-14.142	-0.136
POLYLINE BLUE
-14.092	-0.046
-14.042	-0.106
POLYLINE BLUE
-13.982	0.034
-14.012	0.004
-13.992	0.014
-13.932	0.004
-14.022	-0.156
-14.042	-0.166
POLYLINE BLUE
-14.072	0.164
-14.042	0.084
-14.102	0.054
-14.162	0.044
-14.072	-0.056
POLYLINE BLUE
-13.572	-0.046
-13.642	-0.126
-13.592	-0.066
-13.622	-0.236
-13.482	-0.106
POLYLINE BLUE
-13.442	0.044
-13.502	0.044
POLYLINE BLUE
-13.532	0.014
-13.572	0.004
-13.652	-0.066
POLYLINE BLUE
-13.632	0.154
-13.652	0.154
-13.712	0.094
-13.692	0.094
-13.592	0.174
-13.592	0.114
-13.572	0.114
-13.572	0.094
-13.682	-0.006
POLYLINE BLUE
-13.682	0.364
-13.802	0.394
-13.812	0.374
-13.762	0.224
-13.722	0.214
-13.722	0.244
-13.752	0.204
-13.752	0.184
-13.712	0.144
-13.662	0.224
-13.702	0.284
POLYLINE BLUE
-13.712	0.454
-13.712	0.474
-13.892	0.314
POLYLINE BLUE
-13.732	0.654
-13.722	0.714
POLYLINE BLUE
-13.822	0.564
-13.822	0.584
-13.802	0.584
-13.752	0.634
POLYLINE BLUE
-13.972	0.524
-13.902	0.524
POLYLINE BLUE
-14.042	0.614
-14.032	0.544
POLYLINE BLUE
-13.832	0.744
-13.932	0.774
-14.012	0.704
POLYLINE BLUE
-14.452	0.644
-14.452	0.704
-14.432	0.694
-14.332	0.724
-14.292	0.714
-14.192	0.754
-14.072	0.774
-13.992	0.764
-13.952	0.774
-13.912	0.764
-13.892	0.774
-13.872	0.764
-13.812	0.774
-13.772	0.764
-13.732	0.774
-13.662	0.724
-13.652	0.664
-13.862	0.484
POLYLINE BLUE
-14.532	0.344
-14.492	0.354
-14.432	0.334
-14.382	0.364
-14.322	0.384
-14.282	0.374
-14.262	0.384
-14.142	0.374
-14.022	0.404
-14.002	0.394
-13.862	0.474
POLYLINE BLUE
-14.712	0.424
-14.482	0.304
-14.412	0.284
POLYLINE BLUE
-14.602	0.514
-14.642	0.604
-14.632	0.404
-14.602	0.354
-14.582	0.354
-14.542	0.334
-14.442	0.424
-14.422	0.484
POLYLINE BLUE
-14.452	0.674
-14.432	0.674
-14.322	0.604
POLYLINE BLUE
-14.452	0.644
-14.442	0.664
-14.592	0.704
-14.642	0.674
-14.662	0.614
-14.542	0.464
-14.462	0.434
-14.422	0.444
-14.402	0.594
-14.422	0.654
POLYLINE BLUE
-14.842	0.944
-14.752	0.864
-14.592	0.774
-14.492	0.694
POLYLINE BLUE
-16.302	1.714
-16.322	1.804
-16.302	1.804
-16.242	1.764
-16.122	1.674
-15.992	1.554
-15.952	1.544
-15.542	1.214
-15.442	1.154
-15.262	0.984
-15.202	0.964
-15.072	0.824
-14.852	0.514
-14.692	0.374
POLYLINE BLUE
-16.092	1.874
-15.982	1.784
-15.912	1.734
-15.892	1.744
-15.842	1.704
-15.822	1.704
-15.562	1.504
-15.542	1.504
-15.522	1.464
-15.502	1.464
-15.202	1.214
-15.182	1.214
-15.052	1.094
-14.842	0.894
-14.742	0.804
POLYLINE BLUE
-16.212	1.964
-16.212	1.984
-16.142	1.874
-16.102	1.834
POLYLINE BLUE
-16.482	1.734
-16.482	1.814
-16.442	1.874
-16.312	1.784
-16.252	1.794
POLYLINE BLUE
-16.702	1.614
-16.702	1.614
-16.692	1.594
POLYLINE BLUE
-16.772	1.614
-16.752	1.604
POLYLINE BLUE
-16.842	1.584
-16.822	1.594
-16.792	1.554
POLYLINE BLUE
-16.532	1.484
-16.732	1.574
-16.882	1.474
POLYLINE BLUE
-16.582	1.044
-16.582	1.064
-16.562	1.054
POLYLINE BLUE
-16.612	1.004
-16.612	1.044
-16.602	1.024
POLYLINE BLUE
-16.682	0.994
-16.692	1.024
POLYLINE BLUE
-16.652	1.274
-16.642	1.294
-16.632	1.274
POLYLINE BLUE
-16.722	1.304
POLYLINE BLUE
-16.542	1.204
-16.602	1.254
-16.692	1.254
-16.712	1.234
POLYLINE BLUE
-16.402	1.004
-16.472	1.014
-16.742	0.954
POLYLINE BLUE
-16.802	1.154
-16.802	1.114
POLYLINE BLUE
-16.792	1.254
-16.802	1.274
-16.802	1.254
POLYLINE BLUE
-16.532	1.234
-16.532	1.214
POLYLINE BLUE
-16.552	1.334
-16.552	1.354
POLYLINE BLUE
-16.912	1.464
-16.862	1.414
-16.842	1.374
POLYLINE BLUE
-16.502	1.774
-16.512	1.864
-16.502	1.884
-16.562	1.684
-16.532	1.424
POLYLINE BLUE
-17.242	1.944
-17.222	1.944
-17.272	1.954
POLYLINE BLUE
-17.292	2.014
-17.292	1.894
POLYLINE BLUE
-17.242	2.114
-17.232	2.074
POLYLINE BLUE
-17.202	2.124
-17.312	2.094
POLYLINE BLUE
-16.602	2.154
-16.592	2.074
POLYLINE BLUE
-16.572	2.124
-16.562	2.164
-16.682	2.154
POLYLINE BLUE
-16.742	2.124
-16.722	2.084
POLYLINE BLUE
-16.912	2.124
-16.922	2.104
-16.912	2.084
POLYLINE BLUE
-17.072	2.134
-17.072	2.104
POLYLINE BLUE
-17.232	2.054
-17.232	2.034
POLYLINE BLUE
-17.032	2.124
-17.052	2.134
-17.132	2.104
POLYLINE BLUE
-16.862	2.084
-16.892	2.104
-16.982	2.104
POLYLINE BLUE
-16.732	2.124
-16.752	2.134
-16.802	2.114
POLYLINE BLUE
-16.622	2.134
-16.622	2.154
-16.602	2.154
-16.642	2.144
POLYLINE BLUE
-16.952	1.544
-16.922	1.474
POLYLINE BLUE
-17.212	1.574
-17.212	1.574
-17.172	1.574
-17.132	1.554
-17.032	1.564
-16.932	1.534
POLYLINE BLUE
-17.292	1.784
-17.282	1.804
-17.222	1.754
-17.222	1.544
POLYLINE BLUE
-16.702	2.544
-16.532	2.464
