2.47		134.38	23.12	0.710	>
2.47	2.48	116.71	27.40	1.736	>
2.48		98.49	-86.94	1.270	>
2.48		304.66	-70.70	1.990	>
2.48		298.89	-62.28	2.910	>
2.48		292.14	-52.04	1.820	>
2.48		290.38	-39.82	1.810	>
2.48		283.01	-31.68	2.030	>
2.48		318.41	64.40	1.210	>
2.48		311.26	39.05	1.230	>
2.48		318.21	19.92	1.130	>
2.48		299.55	-0.71	0.730	>
2.48		303.47	-9.99	0.790	>
2.35	2.49	354.54	-30.93	2.132	>
2.49		5.48	25.03	0.520	>
2.49		334.26	4.32	0.810	>
2.49		315.57	-4.93	0.850	>
2.49		52.13	21.10	0.550	>
2.49		135.40	48.59	0.760	>
2.49		114.00	44.25	0.669	>
2.49		99.02	34.78	0.831	>
2.49		152.68	41.59	1.320	>
2.49		163.59	38.96	1.520	>
2.49		275.71	51.70	0.940	>
2.49	2.50	80.68	18.63	1.030	>
2.50		293.43	-12.80	0.469	>
2.50		322.50	-9.94	0.550	>
2.50		14.62	-4.81	0.930	>
2.50	2.51	11.29	-0.63	1.727	>
2.51		225.98	2.17	0.661	>
2.51		257.84	7.15	0.651	>
2.51		286.42	11.74	1.120	>
2.51		179.57	9.82	0.680	>
2.51		165.18	7.57	0.820	>
2.51		151.89	4.16	0.800	>
2.51		138.46	3.54	0.470	>
2.51		86.00	-25.23	0.380	>
2.51		44.04	-18.80	0.670	>
2.51		66.57	-12.08	1.271	>
2.51	2.52	300.20	14.33	1.180	>
2.52		47.30	-7.19	0.320	>
2.52		209.86	5.12	0.179	>
2.52		83.29	75.55	0.480	>
2.52		120.65	50.67	0.950	>
2.52		157.71	-79.73	0.370	>
2.52		131.82	-41.42	1.070	>
2.35	2.53	144.37	-1.49	1.729	>
2.53		261.12	9.67	0.440	>
2.53		83.88	20.39	0.451	>
2.53		117.34	27.85	0.820	>
2.53		228.82	12.56	0.630	>
2.54	2.53	345.01	-29.13	1.319	>
2.54		12.76	27.70	0.921	>
2.54		36.21	27.05	1.220	>
2.54		57.91	36.18	1.381	>
2.54		85.65	35.44	1.440	>
2.54		328.10	13.11	1.970	>
2.54		304.53	14.57	1.730	>
2.54		292.96	6.14	1.890	>
2.54		278.95	6.23	1.410	>
2.54		248.69	12.56	1.021	>
2.54		201.52	5.15	0.980	>
2.54		172.87	3.55	1.260	>
2.54		338.20	21.29	1.110	>
2.54		300.73	10.87	2.810	>
2.54	2.55	78.76	43.02	1.439	>
2.55		161.57	-0.28	0.810	>
2.55		148.08	-0.15	1.140	>
2.55		186.73	-3.98	0.590	>
2.55		101.54	16.39	0.610	>
2.55		121.36	1.10	0.990	>
2.55		126.04	-1.48	1.280	>
2.55	2.56	136.25	-0.77	2.309	>
2.56		29.85	10.36	0.500	>
2.56		283.69	0.78	0.440	>
2.56		295.19	-1.20	0.670	>
2.56		342.04	-6.04	0.760	>
2.56	2.57	113.93	16.94	1.149	>
2.57		308.91	-9.03	0.911	>
2.57		334.97	-5.74	0.820	>
2.57		358.85	6.82	0.901	>
2.57		102.12	24.59	0.440	>
2.57		154.68	17.24	0.580	>
2.57		41.97	24.41	0.690	>
2.57		33.85	17.98	1.131	>
2.57		175.99	0.47	1.330	>
2.57		209.01	18.30	0.860	>
2.57		308.07	41.02	0.241	>
2.57		352.55	30.38	0.500	>
2.57		232.32	26.54	0.490	>
2.57		282.16	-9.61	0.881	>
2.57	2.58	190.68	30.14	0.843	>
2.58		325.04	3.24	0.390	>
2.58		309.77	6.85	0.570	>
2.58		282.36	4.49	0.970	>
2.58	2.59	293.87	11.02	1.553	>
2.59		75.54	-11.75	0.270	>
2.59	2.60	312.28	14.30	1.566	>
2.58	2.61	75.34	-41.65	0.566	>
2.61		222.70	9.36	0.590	>
2.61		190.75	-3.92	0.790	>
2.61		157.04	-17.03	1.249	>
2.61	2.62	152.35	-18.38	0.920	>
2.62		196.79	-10.16	0.380	>
2.62		84.19	-0.90	0.890	>
2.62		97.63	-8.84	0.930	>
2.62		109.90	-14.19	0.930	>
2.62		136.15	-18.53	1.079	>
2.62	2.63	126.95	-20.27	2.260	>
2.57		127.37	-20.27	2.301	>
2.57	2.64	29.42	17.17	1.240	>
2.64		73.61	21.56	0.210	>
2.64		219.45	-4.05	0.410	>
2.64		240.42	14.11	0.570	>
2.64		271.00	22.35	0.560	>
2.64		293.23	16.50	0.690	>
2.64		312.12	25.38	0.919	>
2.64		315.28	11.62	1.460	>
2.64		336.28	9.18	1.700	>
2.64	2.65	340.45	71.29	0.913	>
2.66	2.65	151.77	2.16	2.069	>
2.66		240.15	9.14	0.340	>
2.66		307.20	6.49	1.070	>
2.66		181.73	11.74	0.541	>
2.66		322.77	-1.28	0.580	>
2.66	2.67	317.47	1.69	2.840	>
2.67		134.08	-3.25	0.530	>
2.67		104.31	12.31	0.460	>
2.67		65.58	34.92	0.540	>
2.67	2.68	17.03	55.13	0.949	>
2.68		192.56	-28.17	0.621	>
2.68		219.45	-10.57	0.551	>
2.68		236.98	-3.75	0.550	>
2.68		254.62	2.81	1.080	>
2.68		140.87	-16.60	0.360	>
2.68		102.22	-3.30	0.260	>
2.68		265.80	-4.19	0.219	>
2.68	2.69	253.08	14.17	0.829	>
2.69	2.70	299.90	8.07	1.132	>
2.70		134.04	-4.60	0.761	>
2.70		89.04	2.95	0.720	>
2.70		311.47	-2.74	0.689	>
2.70		336.99	-3.49	1.020	>
2.70		352.75	-5.34	1.170	>
2.70		96.72	-2.23	0.770	>
2.70		73.31	-0.15	0.780	>
2.70		55.94	2.13	1.160	>
2.70		41.06	0.93	2.100	>
2.70		30.79	-0.24	2.420	>
2.70		23.52	-1.09	2.200	>
2.70		13.99	-1.13	0.910	>
2.70		7.71	-2.76	2.240	>
2.70		2.65	-2.94	1.580	>
2.70		352.92	-3.93	1.139	>
2.70	2.71	4.45	-19.87	1.780	>
2.71	2.72	317.65	26.29	1.379	>
2.67	2.73	163.82	11.52	0.886	>
2.73		27.63	-1.26	0.410	>
2.73		74.25	23.69	0.450	>
2.73		100.40	30.88	0.620	>
2.73		323.35	-13.13	0.370	>
2.73		281.89	12.89	0.179	>
2.73		205.41	21.42	0.381	>
2.73		184.50	20.90	0.900	>
2.73		149.50	30.63	0.879	>
2.73	2.74	112.90	46.99	1.119	>
2.74		352.53	-37.52	0.310	>
2.74		47.12	-10.47	0.330	>
2.74		76.33	13.71	0.810	>
2.74		224.66	-27.70	0.400	>
2.74		86.37	36.45	1.160	>
2.74	2.75	97.46	41.99	1.440	>
2.75		263.68	-36.16	0.810	>
2.75		248.76	-35.79	0.351	>
2.75		195.24	11.54	0.330	>
2.75		174.28	28.07	0.920	>
2.75		162.52	33.16	1.320	>
2.75		87.84	28.09	0.450	>
2.75		118.60	33.66	0.680	>
2.75		139.25	33.58	1.181	>
2.76	2.75	322.98	-34.65	1.282	>
2.76		222.74	9.35	0.400	>
2.76		186.56	16.76	0.430	>
2.76		153.01	12.79	0.429	>
2.76		126.67	19.46	0.300	>
2.76		265.02	6.93	0.580	>
2.76		295.88	-21.02	0.800	>
2.76	2.77	175.54	78.42	1.539	>
2.55	2.78	203.85	51.59	1.003	>
2.78	2.79	131.20	34.54	0.492	>
2.54	2.80	232.86	-32.95	1.153	>
2.80	2.81	85.85	-30.37	0.769	>
2.81	2.82	89.76	-65.60	2.299	>
2.81	2.83	165.84	-2.59	1.436	>
2.83		249.71	22.26	0.380	>
2.83		194.74	3.85	0.610	>
2.83		180.44	-3.40	1.180	>
2.83		295.25	28.94	0.670	>
2.83		137.67	0.00	0.410	>
2.83		75.15	17.54	0.630	>
2.83		40.61	29.34	0.710	>
2.83		17.89	19.48	0.960	>
2.83		349.33	17.28	1.380	>
2.83		154.10	-10.76	1.130	>
2.83	2.84	170.22	-11.87	1.769	>
2.84		143.13	8.02	0.530	>
2.84		118.74	7.58	0.629	>
2.84		107.72	16.18	0.660	>
2.84		83.06	16.27	0.560	>
2.84		87.72	3.46	1.841	>
2.84		176.79	9.63	0.580	>
2.84		188.51	8.42	1.141	>
2.84	2.85	206.19	5.68	1.769	>
2.85		59.57	10.47	0.660	>
2.85		46.97	-0.05	1.190	>
2.85		41.30	-1.17	1.270	>
2.85		9.21	-2.80	0.920	>
2.85		26.34	-0.99	1.560	>
2.85		13.24	3.00	1.071	>
2.49	2.86	280.54	-26.80	1.360	>
2.86		4.21	18.79	0.720	>
2.86		333.19	20.08	1.220	>
2.86	2.87	214.16	-71.74	1.199	>
2.87		11.48	9.31	0.550	>
2.87		45.63	29.99	0.520	>
2.87		81.98	19.97	0.480	>
2.87		107.14	11.65	0.530	>
2.87		132.09	0.49	1.170	>
2.87	2.88	73.75	1.18	0.340	>
2.88	2.89	175.68	-24.18	2.446	>
2.87	2.90	274.02	12.01	0.860	>
2.90		30.23	6.67	0.310	>
2.90		88.77	6.35	0.470	>
2.90		331.26	18.50	1.031	>
2.90		324.60	24.65	1.479	>
2.90		314.29	31.66	1.600	>
2.90		172.72	9.45	0.280	>
2.90		152.73	10.11	0.741	>
2.90		131.10	11.21	0.520	>
2.90		115.30	4.60	0.610	>
2.90	2.91	317.52	22.39	2.189	>
2.89	2.92	165.84	-9.69	3.019	>
2.92		309.56	16.64	1.090	>
2.92		324.40	11.71	1.719	>
2.92		336.99	7.81	2.479	>
2.92		351.07	6.24	1.490	>
2.92		3.94	11.88	1.190	>
2.92	2.93	60.53	58.72	0.646	>

PLAN
STATIONS
-10.855	11.029	2.33
-12.054	11.856	2.34
-12.376	12.699	2.35
-14.707	15.728	2.36
-15.531	16.003	2.37
-15.767	16.423	2.38
-16.425	17.094	2.39
-16.792	17.746	2.40
-16.380	17.156	2.41
-16.469	17.657	2.42
-14.075	14.388	2.43
-13.816	14.851	2.44
-16.172	17.195	2.45
-16.943	18.494	2.46
-16.736	19.522	2.47
-15.359	18.829	2.48
-12.550	14.520	2.49
-11.587	14.678	2.50
-11.249	16.371	2.51
-12.237	16.946	2.52
-11.369	11.294	2.53
-11.071	10.181	2.54
-10.039	10.386	2.55
-8.442	8.718	2.56
-7.437	8.272	2.57
-7.572	7.556	2.58
-8.966	8.173	2.59
-10.089	9.194	2.60
-7.163	7.663	2.61
-6.758	6.890	2.62
-5.064	5.616	2.63
-6.855	9.304	2.64
-6.953	9.580	2.65
-7.931	11.402	2.66
-9.850	13.494	2.67
-9.691	14.013	2.68
-10.460	13.779	2.69
-11.432	14.338	2.70
-11.302	16.007	2.71
-12.135	16.921	2.72
-9.608	12.660	2.73
-8.905	12.363	2.74
-7.844	12.224	2.75
-7.209	11.382	2.76
-7.185	11.074	2.77
-10.291	9.816	2.78
-9.986	9.549	2.79
-11.842	9.597	2.80
-11.180	9.645	2.81
-10.230	9.649	2.82
-10.829	8.254	2.83
-10.535	6.548	2.84
-11.312	4.968	2.85
-13.743	14.742	2.86
-13.954	14.431	2.87
-13.628	14.526	2.88
-13.460	12.301	2.89
-14.793	14.490	2.90
-16.160	15.983	2.91
-12.732	9.415	2.92
-12.440	9.580	2.93
SHOTS
-12.732	9.415	-12.440	9.580
-13.460	12.301	-12.732	9.415
-12.732	9.415	-13.537	10.080
-12.732	9.415	-13.712	10.784
-12.732	9.415	-13.692	11.676
-12.732	9.415	-12.962	10.878
-12.732	9.415	-12.652	10.577
-14.793	14.490	-16.160	15.983
-13.954	14.431	-14.793	14.490
-14.793	14.490	-14.638	14.756
-14.793	14.490	-14.326	14.500
-14.793	14.490	-15.263	15.347
-14.793	14.490	-15.572	15.586
-14.793	14.490	-15.768	15.441
-14.793	14.490	-14.758	14.216
-14.793	14.490	-14.459	13.842
-14.793	14.490	-14.409	14.155
-14.793	14.490	-14.243	14.230
-13.628	14.526	-13.460	12.301
-13.954	14.431	-13.628	14.526
-13.743	14.742	-13.954	14.431
-13.954	14.431	-13.846	14.963
-13.954	14.431	-13.632	14.746
-13.954	14.431	-13.507	14.494
-13.954	14.431	-13.458	14.278
-13.954	14.431	-13.086	13.647
-12.550	14.520	-13.743	14.742
-13.743	14.742	-13.693	15.422
-13.743	14.742	-14.260	15.765
-10.535	6.548	-11.312	4.968
-11.312	4.968	-10.752	5.297
-11.312	4.968	-10.442	5.780
-11.312	4.968	-10.474	5.922
-11.312	4.968	-11.165	5.875
-11.312	4.968	-10.620	6.366
-11.312	4.968	-11.067	6.009
-10.829	8.254	-10.535	6.548
-10.535	6.548	-10.220	6.128
-10.535	6.548	-9.988	6.248
-10.535	6.548	-9.931	6.355
-10.535	6.548	-10.001	6.613
-10.535	6.548	-8.699	6.621
-10.535	6.548	-10.503	5.977
-10.535	6.548	-10.702	5.432
-11.180	9.645	-10.829	8.254
-10.829	8.254	-11.159	8.132
-10.829	8.254	-10.984	7.665
-10.829	8.254	-10.838	7.076
-10.829	8.254	-11.359	8.504
-10.829	8.254	-10.553	7.951
-10.829	8.254	-10.248	8.408
-10.829	8.254	-10.426	8.724
-10.829	8.254	-10.551	9.115
-10.829	8.254	-11.073	9.549
-10.829	8.254	-10.344	7.255
-11.180	9.645	-10.230	9.649
-11.842	9.597	-11.180	9.645
-11.071	10.181	-11.842	9.597
-10.291	9.816	-9.986	9.549
-10.039	10.386	-10.291	9.816
-7.209	11.382	-7.185	11.074
-7.844	12.224	-7.209	11.382
-7.209	11.382	-7.477	11.092
-7.209	11.382	-7.256	10.973
-7.209	11.382	-7.019	11.009
-7.209	11.382	-6.982	11.213
-7.209	11.382	-7.783	11.332
-7.209	11.382	-7.881	11.708
-8.905	12.363	-7.844	12.224
-7.844	12.224	-8.494	12.152
-7.844	12.224	-8.109	12.121
-7.844	12.224	-7.929	11.912
-7.844	12.224	-7.763	11.416
-7.844	12.224	-7.512	11.170
-7.844	12.224	-7.447	12.239
-7.844	12.224	-7.347	11.953
-7.844	12.224	-7.202	11.479
-9.608	12.660	-8.905	12.363
-8.905	12.363	-8.937	12.607
-8.905	12.363	-8.667	12.584
-8.905	12.363	-8.140	12.549
-8.905	12.363	-9.154	12.111
-8.905	12.363	-7.974	12.422
-9.850	13.494	-9.608	12.660
-9.608	12.660	-9.418	13.023
-9.608	12.660	-9.211	12.772
-9.608	12.660	-9.085	12.564
-9.608	12.660	-9.823	12.949
-9.608	12.660	-9.779	12.696
-9.608	12.660	-9.760	12.340
-9.608	12.660	-9.674	11.822
-9.608	12.660	-9.224	12.008
-11.302	16.007	-12.135	16.921
-11.432	14.338	-11.302	16.007
-10.460	13.779	-11.432	14.338
-11.432	14.338	-10.887	13.811
-11.432	14.338	-10.713	14.350
-11.432	14.338	-11.948	14.794
-11.432	14.338	-11.830	15.275
-11.432	14.338	-11.579	15.494
-11.432	14.338	-10.668	14.248
-11.432	14.338	-10.685	14.562
-11.432	14.338	-10.472	14.987
-11.432	14.338	-10.053	15.921
-11.432	14.338	-10.193	16.417
-11.432	14.338	-10.554	16.355
-11.432	14.338	-11.212	15.221
-11.432	14.338	-11.132	16.555
-11.432	14.338	-11.359	15.914
-11.432	14.338	-11.572	15.466
-9.691	14.013	-10.460	13.779
-9.850	13.494	-9.691	14.013
-9.691	14.013	-9.810	13.479
-9.691	14.013	-10.035	13.595
-9.691	14.013	-10.151	13.714
-9.691	14.013	-10.731	13.727
-9.691	14.013	-9.473	13.745
-9.691	14.013	-9.437	13.958
-9.691	14.013	-9.909	13.997
-7.931	11.402	-9.850	13.494
-9.850	13.494	-9.470	13.126
-9.850	13.494	-9.415	13.383
-9.850	13.494	-9.447	13.677
-6.953	9.580	-7.931	11.402
-7.931	11.402	-8.222	11.235
-7.931	11.402	-8.778	12.045
-7.931	11.402	-7.947	10.873
-7.931	11.402	-8.282	11.864
-6.855	9.304	-6.953	9.580
-7.437	8.272	-6.855	9.304
-6.855	9.304	-6.668	9.359
-6.855	9.304	-7.115	8.988
-6.855	9.304	-7.336	9.031
-6.855	9.304	-7.373	9.313
-6.855	9.304	-7.463	9.565
-6.855	9.304	-7.471	9.861
-6.855	9.304	-7.861	10.320
-6.855	9.304	-7.530	10.840
-6.758	6.890	-5.064	5.616
-7.163	7.663	-6.758	6.890
-6.758	6.890	-6.866	6.532
-6.758	6.890	-5.873	6.980
-6.758	6.890	-5.847	6.768
-6.758	6.890	-5.910	6.583
-6.758	6.890	-6.049	6.152
-7.572	7.556	-7.163	7.663
-7.163	7.663	-7.558	7.235
-7.163	7.663	-7.310	6.889
-7.163	7.663	-6.697	6.563
-8.966	8.173	-10.089	9.194
-7.572	7.556	-8.966	8.173
-8.966	8.173	-8.710	8.239
-7.437	8.272	-7.572	7.556
-7.572	7.556	-7.795	7.875
-7.572	7.556	-8.007	7.918
-7.572	7.556	-8.517	7.763
-8.442	8.718	-7.437	8.272
-7.437	8.272	-8.137	8.837
-7.437	8.272	-7.782	9.011
-7.437	8.272	-7.455	9.166
-7.437	8.272	-7.046	8.188
-7.437	8.272	-7.200	7.771
-7.437	8.272	-7.017	8.739
-7.437	8.272	-6.838	9.165
-7.437	8.272	-7.344	6.945
-7.437	8.272	-7.833	7.558
-7.437	8.272	-7.580	8.384
-7.437	8.272	-7.493	8.700
-7.437	8.272	-7.784	8.004
-7.437	8.272	-8.286	8.455
-7.437	8.272	-5.722	6.962
-10.039	10.386	-8.442	8.718
-8.442	8.718	-8.197	9.145
-8.442	8.718	-8.869	8.822
-8.442	8.718	-9.048	9.003
-8.442	8.718	-8.675	9.437
-11.071	10.181	-10.039	10.386
-10.039	10.386	-9.783	9.618
-10.039	10.386	-9.436	9.418
-10.039	10.386	-10.108	9.801
-10.039	10.386	-9.466	10.269
-10.039	10.386	-9.194	9.871
-10.039	10.386	-9.004	9.633
-11.369	11.294	-11.071	10.181
-11.071	10.181	-10.891	10.976
-11.071	10.181	-10.429	11.058
-11.071	10.181	-10.127	10.773
-11.071	10.181	-9.901	10.270
-11.071	10.181	-12.085	11.810
-11.071	10.181	-12.450	11.130
-11.071	10.181	-12.801	10.914
-11.071	10.181	-12.456	10.399
-11.071	10.181	-11.999	9.819
-11.071	10.181	-11.429	9.273
-11.071	10.181	-10.915	8.933
-11.071	10.181	-11.455	11.141
-11.071	10.181	-13.443	11.591
-12.376	12.699	-11.369	11.294
-11.369	11.294	-11.798	11.227
-11.369	11.294	-10.949	11.339
-11.369	11.294	-10.725	10.961
-11.369	11.294	-11.832	10.889
-11.249	16.371	-12.237	16.946
-12.237	16.946	-12.004	17.161
-12.237	16.946	-12.326	16.791
-12.237	16.946	-12.118	16.960
-12.237	16.946	-11.719	16.639
-12.237	16.946	-12.212	16.885
-12.237	16.946	-11.639	16.411
-11.587	14.678	-11.249	16.371
-11.249	16.371	-11.724	15.912
-11.249	16.371	-11.880	16.235
-11.249	16.371	-12.301	16.681
-11.249	16.371	-11.244	15.701
-11.249	16.371	-11.041	15.585
-11.249	16.371	-10.873	15.667
-11.249	16.371	-10.938	16.020
-11.249	16.371	-10.906	16.395
-11.249	16.371	-10.808	16.827
-11.249	16.371	-10.109	16.865
-12.550	14.520	-11.587	14.678
-11.587	14.678	-12.007	14.860
-11.587	14.678	-11.917	15.108
-11.587	14.678	-11.353	15.575
-12.376	12.699	-12.550	14.520
-12.550	14.520	-12.505	14.989
-12.550	14.520	-12.901	15.248
-12.550	14.520	-13.143	15.125
-12.550	14.520	-12.145	14.835
-12.550	14.520	-12.197	14.162
-12.550	14.520	-12.112	14.325
-12.550	14.520	-11.876	14.413
-12.550	14.520	-12.097	13.643
-12.550	14.520	-12.216	13.386
-12.550	14.520	-13.130	14.578
-16.736	19.522	-15.359	18.829
-15.359	18.829	-15.292	18.819
-15.359	18.829	-15.900	19.203
-15.359	18.829	-16.544	19.483
-15.359	18.829	-16.396	19.251
-15.359	18.829	-16.662	19.313
-15.359	18.829	-17.042	19.218
-15.359	18.829	-15.706	19.220
-15.359	18.829	-16.077	19.459
-15.359	18.829	-16.067	19.621
-15.359	18.829	-15.994	19.189
-15.359	18.829	-16.008	19.258
-16.943	18.494	-16.736	19.522
-16.736	19.522	-16.993	19.614
-16.736	19.522	-17.109	19.241
-16.736	19.522	-17.003	18.967
-16.736	19.522	-15.237	19.068
-16.736	19.522	-15.906	19.317
-16.736	19.522	-14.847	18.631
-16.736	19.522	-15.017	18.410
-16.736	19.522	-15.931	18.920
-16.736	19.522	-16.269	19.065
-16.172	17.195	-16.943	18.494
-16.943	18.494	-16.666	18.338
-16.943	18.494	-17.120	18.948
-16.943	18.494	-17.117	19.646
-16.943	18.494	-17.124	18.408
-16.943	18.494	-16.859	18.176
-16.943	18.494	-16.948	18.442
-16.943	18.494	-16.462	18.755
-16.943	18.494	-16.497	19.664
-16.943	18.494	-16.177	19.587
-13.816	14.851	-16.172	17.195
-16.172	17.195	-15.453	16.942
-16.172	17.195	-15.300	16.686
-16.172	17.195	-14.891	16.235
-16.172	17.195	-15.979	17.000
-16.172	17.195	-15.743	17.469
-16.172	17.195	-15.662	17.054
-16.172	17.195	-15.788	16.709
-16.172	17.195	-15.401	16.190
-16.172	17.195	-16.448	17.195
-16.172	17.195	-17.068	17.477
-16.172	17.195	-16.757	17.675
-16.172	17.195	-16.677	17.933
-16.172	17.195	-15.900	17.599
-16.172	17.195	-16.127	17.874
-16.172	17.195	-16.776	18.373
-16.172	17.195	-16.509	17.999
-16.172	17.195	-16.734	18.209
-16.172	17.195	-16.903	18.381
-16.172	17.195	-16.031	17.378
-14.075	14.388	-13.816	14.851
-13.816	14.851	-16.180	17.188
-13.816	14.851	-14.109	15.192
-13.816	14.851	-13.974	14.954
-13.816	14.851	-13.649	14.666
-13.816	14.851	-13.434	14.288
-13.816	14.851	-13.308	13.866
-13.816	14.851	-13.178	13.602
-13.816	14.851	-14.402	14.223
-13.816	14.851	-14.118	14.832
-13.816	14.851	-14.131	15.167
-13.816	14.851	-14.271	15.318
-14.707	15.728	-14.075	14.388
-16.380	17.156	-16.469	17.657
-15.767	16.423	-16.380	17.156
-16.425	17.094	-16.792	17.746
-15.767	16.423	-16.425	17.094
-15.531	16.003	-15.767	16.423
-15.767	16.423	-15.622	16.129
-15.767	16.423	-15.730	16.242
-15.767	16.423	-15.816	16.302
-15.767	16.423	-16.016	16.659
-15.767	16.423	-16.387	17.064
-15.767	16.423	-16.041	16.222
-15.767	16.423	-16.649	16.574
-15.767	16.423	-16.722	17.334
-15.767	16.423	-16.333	17.319
-14.707	15.728	-15.531	16.003
-12.376	12.699	-14.707	15.728
-14.707	15.728	-14.918	15.343
-14.707	15.728	-14.661	14.501
-14.707	15.728	-13.925	14.228
-14.707	15.728	-13.313	13.511
-14.707	15.728	-12.925	12.941
-14.707	15.728	-13.825	14.921
-14.707	15.728	-14.644	15.567
-14.707	15.728	-14.292	15.264
-14.707	15.728	-14.270	15.070
-14.707	15.728	-14.797	15.713
-14.707	15.728	-14.535	15.497
-14.707	15.728	-15.058	15.850
-14.707	15.728	-14.981	15.819
-14.707	15.728	-15.338	15.935
-14.707	15.728	-15.500	16.023
-12.054	11.856	-12.376	12.699
-12.376	12.699	-11.751	12.988
-12.376	12.699	-11.519	12.455
-12.376	12.699	-11.556	12.183
-12.376	12.699	-12.329	12.022
-12.376	12.699	-12.023	11.931
-12.376	12.699	-11.339	11.760
-12.376	12.699	-12.482	13.194
-12.376	12.699	-12.197	12.410
-12.376	12.699	-12.302	12.772
-12.376	12.699	-11.955	12.319
-12.376	12.699	-11.910	12.118
-12.376	12.699	-12.589	13.312
-10.855	11.029	-12.054	11.856
-12.054	11.856	-11.638	11.762
-12.054	11.856	-12.284	11.753
-12.054	11.856	-11.394	12.347
-12.054	11.856	-11.806	11.634
-12.054	11.856	-11.971	11.543
-12.054	11.856	-12.061	11.916
-12.054	11.856	-12.396	11.950
